date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-07-09,776,24804,653781500.6929118072401183004,0.0023109828939342613,0.00001510919660471096757660858251,0.000117,7.6494551620920381E-7,1439.326366,9.41030982934519158633038,2363.89925068,379.28496710108027,0.000010028494447691415,0.00653799586503593,-22.91605802450386,13.055089127028968,99997233737.822027,622820,13080,42301817.09686399,276569.1052628029753756916732,3244.77959456,21.2143555721862414252325408,900,5.884196278532337,42441717.096864,277483.7708843215673626503235,0.04194196797933002,0.05959002998110078,0.04380715251271116
2016-07-10,1052,24986,651890876.2361872876462073631,0.001522764460087789,0.000009927037271229970028983469738,0.00006,3.911453490577656E-7,820.71827,5.3503355699539252216252,2694.70278105,379.4645741214176,0.00001002999532437172,0.00651908915096276,-23.404132550342084,14.08620219918231,99997232917.103757,538966,13819,37108817.202472,241915.6876296954532286519427,2760.65686392,17.9969682111117484703076192,1000,6.51908915096276,38149517.202472,248700.1037091023975606519427,0.04193471093032518,0.05952864975745606,0.04379209592961593
2016-07-11,1423,24433,627904453.1976221530251432296,0.0028110472740722875,0.00001765117976876592208206004645,0.000117,7.3466855288912709E-7,1872.958633,11.76071631219921089786041,987.21840454,365.02021101814285,0.000009656286382232604,0.00627921840076177,-27.062960079268418,8.907665756796888,99997231044.145122,666285,22759,101291903.173453,636033.9822549256022156412918,4459.18112278,28.0001721584897055559001206,550,3.4535701204189735,101486503.173453,637255.9181557138426576412918,0.042013500931244514,0.060007875191953455,0.044069822511446324
2016-07-12,1411,24754,638360653.4996053410164458936,0.0027470071677380067,0.0000175362987297655265411583713,0.00006,3.830270034032478E-7,1424.141914,9.09141349567309726180482,932.7634098,370.6548574025356,0.000009527706019871423,0.00638378339005413,-24.65385721827413,13.024681649507619,99997229620.003208,518434,25307,107205351.93562801,684375.7450115694651570294442,4244.17006898,27.0938623909194151680338874,500,3.191891695027065,107407211.935628,685664.3755266857280009955436,0.042017375373776346,0.05989048190080633,0.0440875345382651
2016-07-13,1362,24928,642073596.9398534315565045891,0.002389811495110767,0.00001534477398544746417645984883,0.00006,3.852548374674942E-7,1630.252928,10.46771378012577540621696,906.42399064,371.892960648715,0.000009753282875511397,0.00642091395779157,-22.99194769945578,9.012452586610896,99997227989.75028,682168,25330,110320588.40224203,708359.0059037346486805754337,4366.74253463,28.0384780906879052190470691,800,5.136731166233256,110609588.402242,710214.6500375362197831566999,0.04136393454939775,0.0594645843657085,0.04408748150657908
2016-07-14,1385,24548,639446593.931752036887721199,0.002622271676748051,0.00001676849206645568585498300455,0.00006,3.836785993261554E-7,1917.491585,12.26167475920816083170515,1103.34524084,369.7849754904083,0.000009675572180011689,0.00639464332210259,-24.0549433666445,-11.66570354123777,99997226072.25869,731233,24369,90630948.83689599,579552.5917556784387032559396,3768.56329094,24.0986180823304310106975346,700,4.476250325471813,91836118.836896,587259.2240481768810399891606,0.04134180544865437,0.04539664198282404,0.04404765311188833
2016-07-15,1907,24784,649865013.6556908701381269926,0.0026125934983416152,0.00001697880236409679441624340539,0.00006,3.899298312165522E-7,1705.788421,11.08562985152798477170127,292.6185784,370.87423246362073,0.0000097469006428989,0.00649883052027587,-18.791858392727978,-1.150817162728446,99997224366.470267,652910,24591,341732315.5395271,2220860.401992822677734981341,13946.51419379,90.6360320940630713414408473,700,4.549181364193109,342958730.539527,2228830.665225346158957979313,0.04113307343630783,0.04204254989710294,0.044071012297764806
2016-07-16,1161,23937,670790738.0584318643915940737,0.002517657600663514,0.00001688868299189031837106669798,0.000114,7.64722677368079E-7,1318.441897,8.8442317318253424912795,1273.05805388,381.91323893466017,0.0000100831797194623,0.0067080936611235,-17.421585217747843,1.025148585714611,99997223048.02837,523678,19765,78548831.88054404,526912.9212265329646925776289,3984.41598181,26.727835590858827680163535,500,3.35404683056175,78751981.880544,528275.670453789935393831184,0.04118647837039238,0.04241289133836778,0.044210995858171176
2016-07-17,891,24443,656017233.2653544597380408676,0.0018382567187124168,0.00001205961585192095493991676154,0.000102,6.691561653899634E-7,794.130579,5.2097781672799156434393,2695.83276832,374.9495281227264,0.000009632146113383993,0.0065603545626467,-18.499656684026576,0.26631175338458696,99997222253.897785,432002,6992,37093258.68756899,243344.9288744275666294832458,5314.08162008,34.862259602568795388665736,800,5.24828365011736,37156058.687569,243756.9191409618449930288723,0.04121421661402531,0.042527456844372064,0.04428310349797762
2016-07-18,1286,23969,653450816.4229386414543555228,0.002033745941733955,0.00001328989874837932871206189316,0.00006,3.920813846703528E-7,966.944508,6.31868235993388383970704,1060.79597032,372.8962115300921,0.000009679321449444775,0.00653468974450588,-19.257936533859905,0.22870172764466046,99997221286.953275,475450,20405,94266215.26166502,616000.4701237860755341259803,4632.04240439,30.2689599960836911876928132,700,4.574282821154116,94516825.261665,617638.1287206565634271310902,0.04108968088012982,0.04252861723739492,0.044252115747575864
2016-07-19,1371,24861,644053723.9125337522079578538,0.0025368622180668926,0.00001633920984454341131991454195,0.000105,6.762752117394735E-7,1461.501545,9.4131168266899300736815,1306.81231959,368.5164069508145,0.000009546605493863229,0.0064407163022807,-19.203279261152293,-5.04340080200317,99997219825.451727,576106,22175,76519954.951703,492843.3213072182861172490321,3461.58534168,22.295089141894283072769576,800,5.15257304182456,76760654.951703,494393.6017211772506072490321,0.041017745287255054,0.041939353317323125,0.044266506911367055
2016-07-20,1498,24474,638985261.8469784327509678262,0.0025053936008961985,0.00001600954120369420932941959077,0.000108,6.9012328018259772E-7,1558.572789,9.95932745877796071968001,866.81662679,365.7614198011265,0.000009575871420222083,0.00639003037206109,-17.50640873700302,-0.2550680151991427,99997218266.878936,622087,25448,115361444.59682804,737163.134738573901111651105,4592.2176044,29.344409967229619410252796,600,3.834018223236654,116862753.596828,746756.5448464223084772462225,0.040935682384089865,0.0406413124609188,0.04424624213546477
2016-07-21,1502,24828,648870773.3191979154690334644,0.0027421865793477774,0.00001779374254025633503945622551,0.00011,7.137777181790959E-7,1700.358601,11.03343711189072519971669,321.00016218,368.1782401031111,0.00000973063120981882,0.00648888834708269,-15.625986608495795,10.396559986022034,99997216566.520334,620074,25988,311517651.226389,2021403.256953485235568893106,11995.9424052,77.840330885377376681885988,700,4.542221842957883,311750551.226389,2022914.519049520794069893106,0.040943652634100325,0.03732178804611799,0.044283130661105015
2016-07-22,1302,24132,628284492.4182407562281955276,0.003325435947767002,0.00002089378014229731903222667592,0.00003,1.884905961547143E-7,1018.025683,6.39627559631600663091223,261.65919554,352.56944656212676,0.00000965782057276448,0.00628301987182381,-17.572920644888335,-6.880097679135763,99997215548.49465,306133,17875,382165875.50995094,2401155.790161966084158981424,21475.46548307,134.9307763867951273035778967,800,5.026415897459048,383873945.509951,2411887.627914432556286873733,0.041011050566501644,0.027891651551017173,0.044468025139809894
2016-07-23,874,24098,641011471.4616624052848838887,0.0028302852868072425,0.00001814295870346319141347191587,0.00006,3.846175957179858E-7,871.139169,5.58425754527573513609667,2171.5583911,359.88649038292414,0.000009751305669199293,0.00641029326196643,-17.2301587975954,1.9484108714427735,99997214677.355476,307792,6829,46048595.832077995,295185.0035853850034448868317,6763.81546816,43.3580407207303622526538688,1400,8.974410566753002,46190095.832078,296092.0600819532853413531415,0.04103450305661082,0.025014330250228457,0.04447758971047423
2016-07-24,1060,24537,630310807.0885463019911364813,0.0023356145713381562,0.00001472204126441685301416389877,0.00006,3.781970221905768E-7,1039.18032,6.5502483757175116668096,1027.26115271,353.783614544741,0.000009530300993571012,0.00630328370317628,-20.807563387387734,-3.35218512247216,99997213638.175155,444928,7633,97343517.152102,613583.8052747052239972785406,12761.15775607,80.4371977174976172164500196,500,3.15164185158814,97405917.152102,613977.1301777834238692785406,0.040667882789146605,0.024258860182906093,0.04440085671937083
2016-07-25,1471,24802,613448394.6216142598886402994,0.0026589846293182218,0.00001631195328722981188388035902,0.00006,3.680792985571854E-7,1565.737781,9.60526106924939949669329,302.32221588,341.4939989439575,0.000009364175920514322,0.00613465497595309,-26.23574113923383,-4.219564978404492,99997212072.437361,588848,18287,330763691.258995,2029121.124446605256752160545,18320.31127353,112.3887887151703057834387077,500,3.067327487976545,335023532.258995,2055253.779234024243610850545,0.03770547130971212,0.024530577725879896,0.044504766795265514
2016-07-26,1449,24724,590803992.7061899444676955819,0.0019848347456341334,0.00001172681001854350806677253494,0.00006,3.544922833804056E-7,1345.195946,7.94769304152674648259496,231.88257366,325.3613194085405,0.000009025308591466968,0.00590820472300676,-31.02561940129344,-8.348015107459025,99997210727.24141,677737,31501,431240731.6729579,2547858.527623060743506270895,13704.11643037,80.9667254185465744645793012,500,2.95410236150338,431693371.672958,2550532.817408883114173143196,0.037048351074460306,0.025347555707982677,0.04442773514061991
2016-07-27,1448,24933,589363549.560658436877333634,0.001996601427058911,0.00001176756943171977444469870584,0.00006,3.53627998224582E-7,1368.320873,8.0646095207983748716681,336.94413181,323.0065346791885,0.000008980684395090593,0.0058937999704097,-30.21512112464918,-7.278985533311257,99997209358.920537,685325,32001,296776824.1598851,1749143.237451815542441751925,9282.93750695,54.711776803777004288097415,600,3.53627998224582,297063283.159885,1750831.569497538545314054884,0.03578363581755408,0.0252602138995935,0.04441119520993341
2016-07-28,1401,24857,595425890.2916139726643213713,0.0025862882074624413,0.00001539985962911244232014846337,0.000103,6.1330579369376664E-7,1879.972898,11.19415796437534557996624,331.87302591,324.06188001273483,0.00000907415020455874,0.00595442518149288,-29.2500628846529,-13.606464375707853,99997207478.947639,726900,31328,301311645.3339721,1794137.648453655110743658269,9781.87453186,58.2454400347110610859231568,418,2.48894972586402384,306446565.333972,1824713.145406605934670740119,0.035477915474628724,0.01994729953650284,0.04388646502554606
2016-07-29,1317,24924,611481976.1772964260513567047,0.0023171925053659783,0.00001416961041327799805723695064,0.00006,3.668994366363198E-7,1413.448036,8.64322146871854445963188,470.30197912,331.5754929891478,0.000009299551724137934,0.00611499061060533,-27.617869650694775,-10.036861176550882,99997206065.499603,609983,25234,212623400.506991,1300190.097695226527383406862,8460.78332833,51.7376106111040629534379989,700,4.280493427423731,213499406.506991,1305546.866160060460095386862,0.03549288843226408,0.020673552420361563,0.04397463529432021
2016-07-30,872,24375,608356209.1975612090096211119,0.002082057014736392,0.00001266667716482725425513563522,0.00006,3.650239280243046E-7,1089.328066,6.62718015930731551521506,3279.14739727,330.1897980700087,0.000009283014026884852,0.00608373213373841,-26.091111566500903,-8.22611158840164,99997204976.171536,523198,15158,30494879.571291998,185522.6787623521165826094582,2022.82488266,12.3063247395642706353849706,600,3.650239280243046,30661979.571292,186539.2704018998170610737257,0.0353780133387419,0.02027431293337974,0.043924161368824245
2016-07-31,960,24981,583120620.7555444379356516045,0.0029576387856896486,0.00001724708400197285404371235113,0.00006,3.498821577284244E-7,1710.695316,9.97569613963314701900184,2749.06233627,317.4026835187354,0.000009333110461718296,0.00583136929547374,-28.323876552834626,-14.593407538838509,99997203265.47622,578399,16712,36375022.11074399,212116.1870587708958665309078,2186.31654564,12.7492191744313077241314936,560,3.2655668054652944,36537722.110744,213064.9508431445316782238626,0.03548097669355375,0.020560232727835682,0.04410173748244575
2016-08-01,1227,24834,578732243.3077482973194227813,0.002740115750719633,0.00001585837717644511455668187459,0.000112,6.4819825341151664E-7,1931.893949,11.18080610283997860472153,2114.48531307,315.38558520900057,0.000009542285505552305,0.00578748440545997,-29.626908750652518,-12.378977879468385,99997201333.582269,705041,18977,47291509.05691401,273698.8711775587657219227872,2499.72382658,14.4671126642884724534120026,400,2.314993762183988,47437259.056914,274542.3970296544984745787326,0.035470455484931517,0.019882718132902537,0.04410537914264549
2016-08-02,1757,23787,537561431.6874820380945295956,0.0028660369944366647,0.00001540714101307016360673517283,0.00006,3.225458926659498E-7,2067.885816,11.11646794088293362646728,507.99485272,292.2182851511683,0.00001020105727644653,0.00537576487776583,-34.05851567428343,-18.560172113327422,99997199265.696453,721514,23526,196846874.98408896,1058202.516837426607280522768,8371.74508986,45.0045332196779303893874838,400,2.150305951106332,196953674.984089,1058776.648526372212955117879,0.035883969223664186,0.023552595002980823,0.045106695665893454
2016-08-03,1345,24624,566967270.8364308831892149657,0.002248143288474705,0.00001274659385978477745465291428,0.00006,3.40189896039045E-7,1682.02259,9.5367848337904202004425,1313.59412007,308.7693557437195,0.00000994102045587375,0.00566983160065075,-31.37269586566263,-15.626621408919911,99997197583.673862,748183,22554,76124882.15054,431615.262412945916123463905,3386.81307753,19.2026598124768125582026475,340,1.927742744221255,76386182.15054,433096.789410195957098463905,0.035733972576898636,0.025627789065671574,0.04565216519599991
2016-08-04,1240,24275,598730599.5658278802701570576,0.0021458003369459514,0.0000128479234578099664551456645,0.00006,3.592484324826606E-7,1421.423205,8.51073430484549228298705,966.55061051,326.3837796754207,0.00001026056779661018,0.00598747387471101,-26.96327295495533,-9.200464396104739,99997196162.250657,662421,17372,103457796.286179,619450.8523986705175248821308,7130.11721657,42.6913905578400595343334357,500,2.993736937355505,123864396.286179,741634.8367703482141908821308,0.03512126480939324,0.027738352314987225,0.046195652673837906
